# Generated by go test ./internal/textobj/ -run TestVimTable -update
# from VIM - Vi IMproved 9.2 (2026 Feb 14, compiled Apr 08 2026 05:28:52), Included patches: 1-321, one row per run of cursor columns that answer alike.
# fixture	object	line	columns (1-based)	span: - none, V first-last, c line,col-line,col (0-based, half-open)
brackets.txt	2aW	5	6-7	c 5,5-6,4
brackets.txt	2aW	6	1-2	c 6,0-6,7
brackets.txt	2aW	6	3-4	c 6,2-6,7
brackets.txt	2aW	6	5-7	c 6,4-7,3
brackets.txt	2aW	7	1-2	c 7,0-8,8
brackets.txt	2aW	7	3	c 7,2-8,8
brackets.txt	2aW	8	1-7	c 8,0-8,15
brackets.txt	2aW	8	8	c 8,7-8,18
brackets.txt	2aW	8	9-14	c 8,8-8,19
brackets.txt	2aW	8	15-18	c 8,14-8,22
brackets.txt	2aW	8	19	c 8,18-9,3
brackets.txt	2aW	8	20-22	c 8,19-9,3
brackets.txt	2aW	9	1-2	c 9,0-9,6
brackets.txt	2aW	9	3	c 9,2-9,10
brackets.txt	2aW	9	4-5	c 9,3-9,11
brackets.txt	2aW	9	6-10	c 9,5-9,12
brackets.txt	2aW	9	11	c 9,10-10,12
brackets.txt	2aW	9	12	c 9,11-10,12
brackets.txt	2aW	10	1-11	c 10,0-10,14
brackets.txt	2aW	10	12	c 10,11-11,3
brackets.txt	2aW	10	13-14	c 10,12-11,3
brackets.txt	2aW	11	1-2	c 11,0-11,19
brackets.txt	2aW	11	3-18	c 11,2-11,22
brackets.txt	2aW	11	19	c 11,18-12,4
brackets.txt	2aW	11	20-22	c 11,19-12,4
brackets.txt	2aW	12	1-3	c 12,0-12,7
brackets.txt	2aW	12	4	c 12,3-12,8
brackets.txt	2aW	12	5-6	c 12,4-12,9
brackets.txt	2aW	12	7	c 12,6-12,11
brackets.txt	2aW	12	8	c 12,7-12,12
brackets.txt	2aW	12	9-11	c 12,8-12,13
brackets.txt	2aW	12	12	c 12,11-13,2
brackets.txt	2aW	12	13	c 12,12-13,2
brackets.txt	2aW	13	1	c 13,0-13,5
brackets.txt	2aW	13	2	c 13,1-13,6
brackets.txt	2aW	13	3-4	c 13,2-13,7
brackets.txt	2aW	13	5	c 13,4-13,8
brackets.txt	2aW	13	6	c 13,5-13,9
brackets.txt	2aW	13	7	c 13,6-13,10
brackets.txt	2aW	13	8	c 13,7-13,11
brackets.txt	2aW	13	9-10	c 13,8-13,12
brackets.txt	2aW	13	11-12	-
brackets.txt	2as	1	1-13	c 1,0-13,12
brackets.txt	2as	2	1-10	c 1,0-13,12
brackets.txt	2as	3	1-9	c 1,0-13,12
brackets.txt	2as	4	1-7	c 1,0-13,12
brackets.txt	2as	5	1-7	c 1,0-13,12
brackets.txt	2as	6	1-7	c 1,0-13,12
brackets.txt	2as	7	1-3	c 1,0-13,12
brackets.txt	2as	8	1-22	c 1,0-13,12
brackets.txt	2as	9	1-12	c 1,0-13,12
brackets.txt	2as	10	1-14	c 1,0-13,12
brackets.txt	2as	11	1-22	c 1,0-13,12
brackets.txt	2as	12	1-13	c 1,0-13,12
brackets.txt	2as	13	1-12	c 1,0-13,12
brackets.txt	2ap	1	1-13	-
brackets.txt	2ap	2	1-10	-
brackets.txt	2ap	3	1-9	-
brackets.txt	2ap	4	1-7	-
brackets.txt	2ap	5	1-7	-
brackets.txt	2ap	6	1-7	-
brackets.txt	2ap	7	1-3	-
brackets.txt	2ap	8	1-22	-
brackets.txt	2ap	9	1-12	-
brackets.txt	2ap	10	1-14	-
brackets.txt	2ap	11	1-22	-
brackets.txt	2ap	12	1-13	-
brackets.txt	2ap	13	1-12	-
brackets.txt	2a(	1	1-2	c 1,5-1,8
brackets.txt	2a(	1	3-5	-
brackets.txt	2a(	1	6-8	c 1,2-1,11
brackets.txt	2a(	1	9-13	-
brackets.txt	2a(	2	1-10	-
brackets.txt	2a(	3	1-9	-
brackets.txt	2a(	4	1-7	-
brackets.txt	2a(	5	1-7	-
brackets.txt	2a(	6	1-7	-
brackets.txt	2a(	7	1-3	-
brackets.txt	2a(	8	1-22	-
brackets.txt	2a(	9	1	-
brackets.txt	2a(	9	2-3	c 9,6-9,9
brackets.txt	2a(	9	4-6	-
brackets.txt	2a(	9	7-9	c 9,3-9,10
brackets.txt	2a(	9	10-12	-
brackets.txt	2a(	10	1-13	-
brackets.txt	2a(	10	14	c 11,10-11,21
brackets.txt	2a(	11	1-3	c 11,10-11,21
brackets.txt	2a(	11	4-10	-
brackets.txt	2a(	11	11-15	c 11,3-11,22
brackets.txt	2a(	11	16-21	c 11,10-11,21
brackets.txt	2a(	11	22	c 11,3-11,22
brackets.txt	2a(	12	1-13	-
brackets.txt	2a(	13	1-7	-
brackets.txt	2a(	13	8-10	c 11,3-11,22
brackets.txt	2a(	13	11-12	-
brackets.txt	2a)	1	1-2	c 1,5-1,8
brackets.txt	2a)	1	3-5	-
brackets.txt	2a)	1	6-8	c 1,2-1,11
brackets.txt	2a)	1	9-13	-
brackets.txt	2a)	2	1-10	-
brackets.txt	2a)	3	1-9	-
brackets.txt	2a)	4	1-7	-
brackets.txt	2a)	5	1-7	-
brackets.txt	2a)	6	1-7	-
brackets.txt	2a)	7	1-3	-
brackets.txt	2a)	8	1-22	-
brackets.txt	2a)	9	1	-
brackets.txt	2a)	9	2-3	c 9,6-9,9
brackets.txt	2a)	9	4-6	-
brackets.txt	2a)	9	7-9	c 9,3-9,10
brackets.txt	2a)	9	10-12	-
brackets.txt	2a)	10	1-13	-
brackets.txt	2a)	10	14	c 11,10-11,21
brackets.txt	2a)	11	1-3	c 11,10-11,21
brackets.txt	2a)	11	4-10	-
brackets.txt	2a)	11	11-15	c 11,3-11,22
brackets.txt	2a)	11	16-21	c 11,10-11,21
brackets.txt	2a)	11	22	c 11,3-11,22
brackets.txt	2a)	12	1-13	-
brackets.txt	2a)	13	1-7	-
brackets.txt	2a)	13	8-10	c 11,3-11,22
brackets.txt	2a)	13	11-12	-
brackets.txt	2ab	1	1-2	c 1,5-1,8
brackets.txt	2ab	1	3-5	-
brackets.txt	2ab	1	6-8	c 1,2-1,11
brackets.txt	2ab	1	9-13	-
brackets.txt	2ab	2	1-10	-
brackets.txt	2ab	3	1-9	-
brackets.txt	2ab	4	1-7	-
brackets.txt	2ab	5	1-7	-
brackets.txt	2ab	6	1-7	-
brackets.txt	2ab	7	1-3	-
brackets.txt	2ab	8	1-22	-
brackets.txt	2ab	9	1	-
brackets.txt	2ab	9	2-3	c 9,6-9,9
brackets.txt	2ab	9	4-6	-
brackets.txt	2ab	9	7-9	c 9,3-9,10
brackets.txt	2ab	9	10-12	-
brackets.txt	2ab	10	1-13	-
brackets.txt	2ab	10	14	c 11,10-11,21
brackets.txt	2ab	11	1-3	c 11,10-11,21
brackets.txt	2ab	11	4-10	-
brackets.txt	2ab	11	11-15	c 11,3-11,22
brackets.txt	2ab	11	16-21	c 11,10-11,21
brackets.txt	2ab	11	22	c 11,3-11,22
brackets.txt	2ab	12	1-13	-
brackets.txt	2ab	13	1-7	-
brackets.txt	2ab	13	8-10	c 11,3-11,22
brackets.txt	2ab	13	11-12	-
brackets.txt	2a{	1	1-13	-
brackets.txt	2a{	2	1-10	-
brackets.txt	2a{	3	1-9	-
brackets.txt	2a{	4	1-7	-
brackets.txt	2a{	5	1-7	-
brackets.txt	2a{	6	1-7	-
brackets.txt	2a{	7	1-3	-
brackets.txt	2a{	8	1-22	-
brackets.txt	2a{	9	1-12	-
brackets.txt	2a{	10	1-14	-
brackets.txt	2a{	11	1-22	-
brackets.txt	2a{	12	1-13	-
brackets.txt	2a{	13	1-12	-
brackets.txt	2a}	1	1-13	-
brackets.txt	2a}	2	1-10	-
brackets.txt	2a}	3	1-9	-
brackets.txt	2a}	4	1-7	-
brackets.txt	2a}	5	1-7	-
brackets.txt	2a}	6	1-7	-
brackets.txt	2a}	7	1-3	-
brackets.txt	2a}	8	1-22	-
brackets.txt	2a}	9	1-12	-
brackets.txt	2a}	10	1-14	-
brackets.txt	2a}	11	1-22	-
brackets.txt	2a}	12	1-13	-
brackets.txt	2a}	13	1-12	-
brackets.txt	2aB	1	1-13	-
brackets.txt	2aB	2	1-10	-
brackets.txt	2aB	3	1-9	-
brackets.txt	2aB	4	1-7	-
brackets.txt	2aB	5	1-7	-
brackets.txt	2aB	6	1-7	-
brackets.txt	2aB	7	1-3	-
brackets.txt	2aB	8	1-22	-
brackets.txt	2aB	9	1-12	-
brackets.txt	2aB	10	1-14	-
brackets.txt	2aB	11	1-22	-
brackets.txt	2aB	12	1-13	-
brackets.txt	2aB	13	1-12	-
brackets.txt	2a[	1	1-13	c 2,4-2,7
brackets.txt	2a[	2	1	c 2,4-2,7
brackets.txt	2a[	2	2-4	-
brackets.txt	2a[	2	5-7	c 2,1-2,9
brackets.txt	2a[	2	8-10	-
brackets.txt	2a[	3	1-9	-
brackets.txt	2a[	4	1-7	-
brackets.txt	2a[	5	1-7	-
brackets.txt	2a[	6	1-7	-
brackets.txt	2a[	7	1-3	-
brackets.txt	2a[	8	1-22	-
brackets.txt	2a[	9	1-12	-
brackets.txt	2a[	10	1-14	-
brackets.txt	2a[	11	1-22	-
brackets.txt	2a[	12	1-13	-
brackets.txt	2a[	13	1-12	-
brackets.txt	2a]	1	1-13	c 2,4-2,7
brackets.txt	2a]	2	1	c 2,4-2,7
brackets.txt	2a]	2	2-4	-
brackets.txt	2a]	2	5-7	c 2,1-2,9
brackets.txt	2a]	2	8-10	-
brackets.txt	2a]	3	1-9	-
brackets.txt	2a]	4	1-7	-
brackets.txt	2a]	5	1-7	-
brackets.txt	2a]	6	1-7	-
brackets.txt	2a]	7	1-3	-
brackets.txt	2a]	8	1-22	-
brackets.txt	2a]	9	1-12	-
brackets.txt	2a]	10	1-14	-
brackets.txt	2a]	11	1-22	-
brackets.txt	2a]	12	1-13	-
brackets.txt	2a]	13	1-12	-
brackets.txt	2a<	1	1-13	c 3,3-3,6
brackets.txt	2a<	2	1-10	c 3,3-3,6
brackets.txt	2a<	3	1-3	-
brackets.txt	2a<	3	4-6	c 3,0-3,9
brackets.txt	2a<	3	7-9	-
brackets.txt	2a<	4	1-7	-
brackets.txt	2a<	5	1-7	-
brackets.txt	2a<	6	1-7	-
brackets.txt	2a<	7	1-3	-
brackets.txt	2a<	8	1-22	-
brackets.txt	2a<	9	1-12	-
brackets.txt	2a<	10	1-14	-
brackets.txt	2a<	11	1-22	-
brackets.txt	2a<	12	1-13	-
brackets.txt	2a<	13	1-12	-
brackets.txt	2a>	1	1-13	c 3,3-3,6
brackets.txt	2a>	2	1-10	c 3,3-3,6
brackets.txt	2a>	3	1-3	-
brackets.txt	2a>	3	4-6	c 3,0-3,9
brackets.txt	2a>	3	7-9	-
brackets.txt	2a>	4	1-7	-
brackets.txt	2a>	5	1-7	-
brackets.txt	2a>	6	1-7	-
brackets.txt	2a>	7	1-3	-
brackets.txt	2a>	8	1-22	-
brackets.txt	2a>	9	1-12	-
brackets.txt	2a>	10	1-14	-
brackets.txt	2a>	11	1-22	-
brackets.txt	2a>	12	1-13	-
brackets.txt	2a>	13	1-12	-
brackets.txt	2a"	1	1-13	-
brackets.txt	2a"	2	1-10	-
brackets.txt	2a"	3	1-9	-
brackets.txt	2a"	4	1-7	-
brackets.txt	2a"	5	1-7	-
brackets.txt	2a"	6	1-7	-
brackets.txt	2a"	7	1-3	-
brackets.txt	2a"	8	1-22	-
brackets.txt	2a"	9	1-12	-
brackets.txt	2a"	10	1-10	c 10,5-10,10
brackets.txt	2a"	10	11-14	-
brackets.txt	2a"	11	1-17	c 11,11-11,17
brackets.txt	2a"	11	18-22	-
brackets.txt	2a"	12	1-13	-
brackets.txt	2a"	13	1-12	-
brackets.txt	2a'	1	1-13	-
brackets.txt	2a'	2	1-10	-
brackets.txt	2a'	3	1-9	-
brackets.txt	2a'	4	1-7	-
brackets.txt	2a'	5	1-7	-
brackets.txt	2a'	6	1-7	-
brackets.txt	2a'	7	1-3	-
brackets.txt	2a'	8	1-22	-
brackets.txt	2a'	9	1-12	-
brackets.txt	2a'	10	1-14	-
brackets.txt	2a'	11	1-22	-
brackets.txt	2a'	12	1-13	-
brackets.txt	2a'	13	1-12	-
brackets.txt	2a`	1	1-13	-
brackets.txt	2a`	2	1-10	-
brackets.txt	2a`	3	1-9	-
brackets.txt	2a`	4	1-7	-
brackets.txt	2a`	5	1-7	-
brackets.txt	2a`	6	1-7	-
brackets.txt	2a`	7	1-3	-
brackets.txt	2a`	8	1-22	-
brackets.txt	2a`	9	1-12	-
brackets.txt	2a`	10	1-14	-
brackets.txt	2a`	11	1-22	-
brackets.txt	2a`	12	1-13	-
brackets.txt	2a`	13	1-12	-
brackets.txt	2at	1	1-13	-
brackets.txt	2at	2	1-10	-
brackets.txt	2at	3	1-9	-
brackets.txt	2at	4	1-7	-
brackets.txt	2at	5	1-7	-
brackets.txt	2at	6	1-7	-
brackets.txt	2at	7	1-3	-
brackets.txt	2at	8	1-22	-
brackets.txt	2at	9	1-12	-
brackets.txt	2at	10	1-14	-
brackets.txt	2at	11	1-22	-
brackets.txt	2at	12	1-13	-
brackets.txt	2at	13	1-12	-
brackets.txt	3iw	1	1	c 1,0-1,3
brackets.txt	3iw	1	2	c 1,1-1,4
brackets.txt	3iw	1	3	c 1,2-1,5
brackets.txt	3iw	1	4	c 1,3-1,6
brackets.txt	3iw	1	5	c 1,4-1,7
brackets.txt	3iw	1	6	c 1,5-1,8
brackets.txt	3iw	1	7	c 1,6-1,9
brackets.txt	3iw	1	8	c 1,7-1,10
brackets.txt	3iw	1	9	c 1,8-1,11
brackets.txt	3iw	1	10	c 1,9-1,12
brackets.txt	3iw	1	11	c 1,10-1,13
brackets.txt	3iw	1	12	c 1,11-2,1
brackets.txt	3iw	1	13	c 1,12-2,2
brackets.txt	3iw	2	1	c 2,0-2,3
brackets.txt	3iw	2	2	c 2,1-2,4
brackets.txt	3iw	2	3	c 2,2-2,5
brackets.txt	3iw	2	4	c 2,3-2,6
brackets.txt	3iw	2	5	c 2,4-2,7
brackets.txt	3iw	2	6	c 2,5-2,8
brackets.txt	3iw	2	7	c 2,6-2,9
brackets.txt	3iw	2	8	c 2,7-2,10
brackets.txt	3iw	2	9	c 2,8-3,1
brackets.txt	3iw	2	10	c 2,9-3,2
brackets.txt	3iw	3	1	c 3,0-3,3
brackets.txt	3iw	3	2	c 3,1-3,4
brackets.txt	3iw	3	3	c 3,2-3,5
brackets.txt	3iw	3	4	c 3,3-3,6
brackets.txt	3iw	3	5	c 3,4-3,7
brackets.txt	3iw	3	6	c 3,5-3,8
brackets.txt	3iw	3	7	c 3,6-3,9
brackets.txt	3iw	3	8	c 3,7-4,1
brackets.txt	3iw	3	9	c 3,8-4,2
brackets.txt	3iw	4	1	c 4,0-4,5
brackets.txt	3iw	4	2	c 4,1-4,6
brackets.txt	3iw	4	3-5	c 4,2-4,7
brackets.txt	3iw	4	6	c 4,5-5,3
brackets.txt	3iw	4	7	c 4,6-5,4
brackets.txt	3iw	5	1-3	c 5,0-5,5
brackets.txt	3iw	5	4	c 5,3-5,6
brackets.txt	3iw	5	5	c 5,4-5,7
brackets.txt	3iw	5	6	c 5,5-6,2
brackets.txt	3iw	5	7	c 5,6-6,3
brackets.txt	3iw	6	1-2	c 6,0-6,4
brackets.txt	3iw	6	3	c 6,2-6,5
brackets.txt	3iw	6	4	c 6,3-6,6
brackets.txt	3iw	6	5	c 6,4-6,7
brackets.txt	3iw	6	6	c 6,5-7,2
brackets.txt	3iw	6	7	c 6,6-7,3
brackets.txt	3iw	7	1-2	c 7,0-8,4
brackets.txt	3iw	7	3	c 7,2-8,5
brackets.txt	3iw	8	1-4	c 8,0-8,6
brackets.txt	3iw	8	5	c 8,4-8,7
brackets.txt	3iw	8	6	c 8,5-8,8
brackets.txt	3iw	8	7	c 8,6-8,9
brackets.txt	3iw	8	8	c 8,7-8,10
brackets.txt	3iw	8	9	c 8,8-8,11
brackets.txt	3iw	8	10	c 8,9-8,12
brackets.txt	3iw	8	11	c 8,10-8,14
brackets.txt	3iw	8	12	c 8,11-8,15
brackets.txt	3iw	8	13-14	c 8,12-8,16
brackets.txt	3iw	8	15	c 8,14-8,17
brackets.txt	3iw	8	16	c 8,15-8,18
brackets.txt	3iw	8	17	c 8,16-8,19
brackets.txt	3iw	8	18	c 8,17-8,20
brackets.txt	3iw	8	19	c 8,18-8,22
brackets.txt	3iw	8	20	c 8,19-9,1
brackets.txt	3iw	8	21-22	c 8,20-9,2
brackets.txt	3iw	9	1	c 9,0-9,3
brackets.txt	3iw	9	2	c 9,1-9,4
brackets.txt	3iw	9	3	c 9,2-9,5
brackets.txt	3iw	9	4	c 9,3-9,6
brackets.txt	3iw	9	5	c 9,4-9,7
brackets.txt	3iw	9	6	c 9,5-9,8
brackets.txt	3iw	9	7	c 9,6-9,10
brackets.txt	3iw	9	8	c 9,7-9,11
brackets.txt	3iw	9	9-10	c 9,8-9,12
brackets.txt	3iw	9	11	c 9,10-10,4
brackets.txt	3iw	9	12	c 9,11-10,6
brackets.txt	3iw	10	1-4	c 10,0-10,7
brackets.txt	3iw	10	5-6	c 10,4-10,8
brackets.txt	3iw	10	7	c 10,6-10,9
brackets.txt	3iw	10	8	c 10,7-10,11
brackets.txt	3iw	10	9	c 10,8-10,12
brackets.txt	3iw	10	10-11	c 10,9-10,13
brackets.txt	3iw	10	12	c 10,11-10,14
brackets.txt	3iw	10	13	c 10,12-11,2
brackets.txt	3iw	10	14	c 10,13-11,3
brackets.txt	3iw	11	1-2	c 11,0-11,4
brackets.txt	3iw	11	3	c 11,2-11,10
brackets.txt	3iw	11	4	c 11,3-11,12
brackets.txt	3iw	11	5-10	c 11,4-11,15
brackets.txt	3iw	11	11-12	c 11,10-11,18
brackets.txt	3iw	11	13-15	c 11,12-11,19
brackets.txt	3iw	11	16-18	c 11,15-11,20
brackets.txt	3iw	11	19	c 11,18-11,22
brackets.txt	3iw	11	20	c 11,19-12,3
brackets.txt	3iw	11	21-22	c 11,20-12,4
brackets.txt	3iw	12	1-3	c 12,0-12,6
brackets.txt	3iw	12	4	c 12,3-12,7
brackets.txt	3iw	12	5-6	c 12,4-12,8
brackets.txt	3iw	12	7	c 12,6-12,9
brackets.txt	3iw	12	8	c 12,7-12,11
brackets.txt	3iw	12	9	c 12,8-12,12
brackets.txt	3iw	12	10-11	c 12,9-12,13
brackets.txt	3iw	12	12	c 12,11-13,1
brackets.txt	3iw	12	13	c 12,12-13,2
brackets.txt	3iw	13	1	c 13,0-13,4
brackets.txt	3iw	13	2	c 13,1-13,5
brackets.txt	3iw	13	3-4	c 13,2-13,6
brackets.txt	3iw	13	5	c 13,4-13,7
brackets.txt	3iw	13	6	c 13,5-13,8
brackets.txt	3iw	13	7	c 13,6-13,9
brackets.txt	3iw	13	8	c 13,7-13,10
brackets.txt	3iw	13	9	c 13,8-13,11
brackets.txt	3iw	13	10	c 13,9-13,12
brackets.txt	3iw	13	11-12	-
brackets.txt	3iW	1	1	c 1,0-1,4
brackets.txt	3iW	1	2	c 1,1-1,5
brackets.txt	3iW	1	3-4	c 1,2-1,8
brackets.txt	3iW	1	5	c 1,4-1,9
brackets.txt	3iW	1	6-8	c 1,5-1,11
brackets.txt	3iW	1	9	c 1,8-1,12
brackets.txt	3iW	1	10-11	c 1,9-1,13
brackets.txt	3iW	1	12	c 1,11-2,2
brackets.txt	3iW	1	13	c 1,12-2,3
brackets.txt	3iW	2	1-2	c 2,0-2,7
brackets.txt	3iW	2	3	c 2,2-2,8
brackets.txt	3iW	2	4-7	c 2,3-2,10
brackets.txt	3iW	2	8	c 2,7-3,2
brackets.txt	3iW	2	9-10	c 2,8-3,3
brackets.txt	3iW	3	1-2	c 3,0-3,6
brackets.txt	3iW	3	3	c 3,2-3,7
brackets.txt	3iW	3	4-6	c 3,3-3,9
brackets.txt	3iW	3	7	c 3,6-4,1
brackets.txt	3iW	3	8-9	c 3,7-4,2
brackets.txt	3iW	4	1	c 4,0-4,5
brackets.txt	3iW	4	2	c 4,1-4,6
brackets.txt	3iW	4	3-5	c 4,2-4,7
brackets.txt	3iW	4	6	c 4,5-5,3
brackets.txt	3iW	4	7	c 4,6-5,4
brackets.txt	3iW	5	1-3	c 5,0-5,5
brackets.txt	3iW	5	4	c 5,3-5,6
brackets.txt	3iW	5	5	c 5,4-5,7
brackets.txt	3iW	5	6	c 5,5-6,2
brackets.txt	3iW	5	7	c 5,6-6,4
brackets.txt	3iW	6	1-2	c 6,0-6,5
brackets.txt	3iW	6	3-4	c 6,2-6,7
brackets.txt	3iW	6	5	c 6,4-7,2
brackets.txt	3iW	6	6-7	c 6,5-7,3
brackets.txt	3iW	7	1-2	c 7,0-8,7
brackets.txt	3iW	7	3	c 7,2-8,8
brackets.txt	3iW	8	1-7	c 8,0-8,14
brackets.txt	3iW	8	8	c 8,7-8,15
brackets.txt	3iW	8	9-14	c 8,8-8,18
brackets.txt	3iW	8	15	c 8,14-8,19
brackets.txt	3iW	8	16-18	c 8,15-8,22
brackets.txt	3iW	8	19	c 8,18-9,2
brackets.txt	3iW	8	20-22	c 8,19-9,3
brackets.txt	3iW	9	1-2	c 9,0-9,5
brackets.txt	3iW	9	3	c 9,2-9,6
brackets.txt	3iW	9	4-5	c 9,3-9,10
brackets.txt	3iW	9	6	c 9,5-9,11
brackets.txt	3iW	9	7-10	c 9,6-9,12
brackets.txt	3iW	9	11	c 9,10-10,11
brackets.txt	3iW	9	12	c 9,11-10,12
brackets.txt	3iW	10	1-11	c 10,0-10,14
brackets.txt	3iW	10	12	c 10,11-11,2
brackets.txt	3iW	10	13-14	c 10,12-11,3
brackets.txt	3iW	11	1-2	c 11,0-11,18
brackets.txt	3iW	11	3	c 11,2-11,19
brackets.txt	3iW	11	4-18	c 11,3-11,22
brackets.txt	3iW	11	19	c 11,18-12,3
brackets.txt	3iW	11	20-22	c 11,19-12,4
brackets.txt	3iW	12	1-3	c 12,0-12,6
brackets.txt	3iW	12	4	c 12,3-12,7
brackets.txt	3iW	12	5-6	c 12,4-12,8
brackets.txt	3iW	12	7	c 12,6-12,9
brackets.txt	3iW	12	8	c 12,7-12,11
brackets.txt	3iW	12	9	c 12,8-12,12
brackets.txt	3iW	12	10-11	c 12,9-12,13
brackets.txt	3iW	12	12	c 12,11-13,1
brackets.txt	3iW	12	13	c 12,12-13,2
brackets.txt	3iW	13	1	c 13,0-13,4
brackets.txt	3iW	13	2	c 13,1-13,5
brackets.txt	3iW	13	3-4	c 13,2-13,6
brackets.txt	3iW	13	5	c 13,4-13,7
brackets.txt	3iW	13	6	c 13,5-13,8
brackets.txt	3iW	13	7	c 13,6-13,9
brackets.txt	3iW	13	8	c 13,7-13,10
brackets.txt	3iW	13	9	c 13,8-13,11
brackets.txt	3iW	13	10	c 13,9-13,12
brackets.txt	3iW	13	11-12	-
brackets.txt	3is	1	1-13	c 1,0-13,12
brackets.txt	3is	2	1-10	c 1,0-13,12
brackets.txt	3is	3	1-9	c 1,0-13,12
brackets.txt	3is	4	1-7	c 1,0-13,12
brackets.txt	3is	5	1-7	c 1,0-13,12
brackets.txt	3is	6	1-7	c 1,0-13,12
brackets.txt	3is	7	1-3	c 1,0-13,12
brackets.txt	3is	8	1-22	c 1,0-13,12
brackets.txt	3is	9	1-12	c 1,0-13,12
brackets.txt	3is	10	1-14	c 1,0-13,12
brackets.txt	3is	11	1-22	c 1,0-13,12
brackets.txt	3is	12	1-13	c 1,0-13,12
brackets.txt	3is	13	1-12	c 1,0-13,12
brackets.txt	3ip	1	1-13	-
brackets.txt	3ip	2	1-10	-
brackets.txt	3ip	3	1-9	-
brackets.txt	3ip	4	1-7	-
brackets.txt	3ip	5	1-7	-
brackets.txt	3ip	6	1-7	-
brackets.txt	3ip	7	1-3	-
brackets.txt	3ip	8	1-22	-
brackets.txt	3ip	9	1-12	-
brackets.txt	3ip	10	1-14	-
brackets.txt	3ip	11	1-22	-
brackets.txt	3ip	12	1-13	-
brackets.txt	3ip	13	1-12	-
brackets.txt	3i(	1	1-13	-
brackets.txt	3i(	2	1-10	-
brackets.txt	3i(	3	1-9	-
brackets.txt	3i(	4	1-7	-
brackets.txt	3i(	5	1-7	-
brackets.txt	3i(	6	1-7	-
brackets.txt	3i(	7	1-3	-
brackets.txt	3i(	8	1-22	-
brackets.txt	3i(	9	1-12	-
brackets.txt	3i(	10	1-14	-
brackets.txt	3i(	11	1-15	-
brackets.txt	3i(	11	16-21	c 11,4-11,21
brackets.txt	3i(	11	22	-
brackets.txt	3i(	12	1-13	-
brackets.txt	3i(	13	1-12	-
brackets.txt	3i)	1	1-13	-
brackets.txt	3i)	2	1-10	-
brackets.txt	3i)	3	1-9	-
brackets.txt	3i)	4	1-7	-
brackets.txt	3i)	5	1-7	-
brackets.txt	3i)	6	1-7	-
brackets.txt	3i)	7	1-3	-
brackets.txt	3i)	8	1-22	-
brackets.txt	3i)	9	1-12	-
brackets.txt	3i)	10	1-14	-
brackets.txt	3i)	11	1-15	-
brackets.txt	3i)	11	16-21	c 11,4-11,21
brackets.txt	3i)	11	22	-
brackets.txt	3i)	12	1-13	-
brackets.txt	3i)	13	1-12	-
brackets.txt	3ib	1	1-13	-
brackets.txt	3ib	2	1-10	-
brackets.txt	3ib	3	1-9	-
brackets.txt	3ib	4	1-7	-
brackets.txt	3ib	5	1-7	-
brackets.txt	3ib	6	1-7	-
brackets.txt	3ib	7	1-3	-
brackets.txt	3ib	8	1-22	-
brackets.txt	3ib	9	1-12	-
brackets.txt	3ib	10	1-14	-
brackets.txt	3ib	11	1-15	-
brackets.txt	3ib	11	16-21	c 11,4-11,21
brackets.txt	3ib	11	22	-
brackets.txt	3ib	12	1-13	-
brackets.txt	3ib	13	1-12	-
brackets.txt	3i{	1	1-13	-
brackets.txt	3i{	2	1-10	-
brackets.txt	3i{	3	1-9	-
brackets.txt	3i{	4	1-7	-
brackets.txt	3i{	5	1-7	-
brackets.txt	3i{	6	1-7	-
brackets.txt	3i{	7	1-3	-
brackets.txt	3i{	8	1-22	-
brackets.txt	3i{	9	1-12	-
brackets.txt	3i{	10	1-14	-
brackets.txt	3i{	11	1-22	-
brackets.txt	3i{	12	1-13	-
brackets.txt	3i{	13	1-12	-
brackets.txt	3i}	1	1-13	-
brackets.txt	3i}	2	1-10	-
brackets.txt	3i}	3	1-9	-
brackets.txt	3i}	4	1-7	-
brackets.txt	3i}	5	1-7	-
brackets.txt	3i}	6	1-7	-
brackets.txt	3i}	7	1-3	-
brackets.txt	3i}	8	1-22	-
brackets.txt	3i}	9	1-12	-
brackets.txt	3i}	10	1-14	-
brackets.txt	3i}	11	1-22	-
brackets.txt	3i}	12	1-13	-
brackets.txt	3i}	13	1-12	-
brackets.txt	3iB	1	1-13	-
brackets.txt	3iB	2	1-10	-
brackets.txt	3iB	3	1-9	-
brackets.txt	3iB	4	1-7	-
brackets.txt	3iB	5	1-7	-
brackets.txt	3iB	6	1-7	-
brackets.txt	3iB	7	1-3	-
brackets.txt	3iB	8	1-22	-
brackets.txt	3iB	9	1-12	-
brackets.txt	3iB	10	1-14	-
brackets.txt	3iB	11	1-22	-
brackets.txt	3iB	12	1-13	-
brackets.txt	3iB	13	1-12	-
brackets.txt	3i[	1	1-13	-
brackets.txt	3i[	2	1-10	-
brackets.txt	3i[	3	1-9	-
brackets.txt	3i[	4	1-7	-
brackets.txt	3i[	5	1-7	-
brackets.txt	3i[	6	1-7	-
brackets.txt	3i[	7	1-3	-
brackets.txt	3i[	8	1-22	-
brackets.txt	3i[	9	1-12	-
brackets.txt	3i[	10	1-14	-
brackets.txt	3i[	11	1-22	-
brackets.txt	3i[	12	1-13	-
brackets.txt	3i[	13	1-12	-
brackets.txt	3i]	1	1-13	-
brackets.txt	3i]	2	1-10	-
